,national_park_name,activate_name,url,num_reviews,score,ranking,tags
116,Black Canyon Of The Gunnison National Park,Painted Wall,https://www.tripadvisor.com/Attraction_Review-g143014-d3559741-Reviews-Painted_Wall-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,53 ,5,4,Geologic Formations
117,Black Canyon Of The Gunnison National Park,East Portal Road,https://www.tripadvisor.com/Attraction_Review-g143014-d3559738-Reviews-East_Portal_Road-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,43 ,4.5,5,Scenic Drives
118,Black Canyon Of The Gunnison National Park,North Rim,https://www.tripadvisor.com/Attraction_Review-g143014-d145032-Reviews-North_Rim-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,35 ,5,6,National Parks
119,Black Canyon Of The Gunnison National Park,Morrow Point Boat Ride,https://www.tripadvisor.com/Attraction_Review-g143014-d8457709-Reviews-Morrow_Point_Boat_Ride-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,19 ,4.5,7,Boat Tours
120,Black Canyon Of The Gunnison National Park,Warner Point,https://www.tripadvisor.com/Attraction_Review-g143014-d3569018-Reviews-Warner_Point-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,17 ,5,8,Lookouts
121,Black Canyon Of The Gunnison National Park,Pulpit Rock Overlook,https://www.tripadvisor.com/Attraction_Review-g143014-d145031-Reviews-Pulpit_Rock_Overlook-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,20 ,4.5,9,Mountains
122,Black Canyon Of The Gunnison National Park,Tomichi Point,https://www.tripadvisor.com/Attraction_Review-g143014-d145026-Reviews-Tomichi_Point-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,17 ,4.5,1,Mountains
123,Black Canyon Of The Gunnison National Park,Gunnison Point,https://www.tripadvisor.com/Attraction_Review-g143014-d145010-Reviews-Gunnison_Point-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,13 ,4.5,1,Geologic Formations
124,Black Canyon Of The Gunnison National Park,Gunnison Diversion Dam,https://www.tripadvisor.com/Attraction_Review-g143014-d145029-Reviews-Gunnison_Diversion_Dam-Black_Canyon_Of_The_Gunnison_National_Park_Colorado.html,13 ,4.5,1,Dams
125,Bryce Canyon National Park,Bryce Canyon National Park,https://www.tripadvisor.com/Attraction_Review-g143015-d1925256-Reviews-Bryce_Canyon_National_Park-Bryce_Canyon_National_Park_Utah.html,"5,782 ",5,1,Geologic Formations
126,Bryce Canyon National Park,Navajo/Queens Garden Loop,https://www.tripadvisor.com/Attraction_Review-g143015-d144944-Reviews-Navajo_Queens_Garden_Loop-Bryce_Canyon_National_Park_Utah.html,"1,133 ",5,2,Hiking Trails
127,Bryce Canyon National Park,Inspiration Point,https://www.tripadvisor.com/Attraction_Review-g143015-d146993-Reviews-Inspiration_Point-Bryce_Canyon_National_Park_Utah.html,765 ,5,3,Lookouts
128,Bryce Canyon National Park,Navajo Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d146418-Reviews-Navajo_Trail-Bryce_Canyon_National_Park_Utah.html,510 ,5,4,Hiking Trails
129,Bryce Canyon National Park,Bryce Point,https://www.tripadvisor.com/Attraction_Review-g143015-d2272408-Reviews-Bryce_Point-Bryce_Canyon_National_Park_Utah.html,526 ,5,5,Observation Decks & Towers
130,Bryce Canyon National Park,Queen's Garden Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d146420-Reviews-Queen_s_Garden_Trail-Bryce_Canyon_National_Park_Utah.html,367 ,5,6,Hiking Trails
131,Bryce Canyon National Park,Sunset Point,https://www.tripadvisor.com/Attraction_Review-g143015-d146419-Reviews-Sunset_Point-Bryce_Canyon_National_Park_Utah.html,464 ,5,7,Canyons
132,Bryce Canyon National Park,Sunrise Point,https://www.tripadvisor.com/Attraction_Review-g143015-d146990-Reviews-Sunrise_Point-Bryce_Canyon_National_Park_Utah.html,419 ,5,8,Lookouts
133,Bryce Canyon National Park,Peek-A-Boo Loop,https://www.tripadvisor.com/Attraction_Review-g143015-d144943-Reviews-Peek_A_Boo_Loop-Bryce_Canyon_National_Park_Utah.html,331 ,5,9,National Parks
134,Bryce Canyon National Park,Wall Street,https://www.tripadvisor.com/Attraction_Review-g143015-d144974-Reviews-Wall_Street-Bryce_Canyon_National_Park_Utah.html,212 ,5,1,Geologic Formations
135,Bryce Canyon National Park,Fairyland Loop,https://www.tripadvisor.com/Attraction_Review-g143015-d144942-Reviews-Fairyland_Loop-Bryce_Canyon_National_Park_Utah.html,220 ,5,1,National Parks
136,Bryce Canyon National Park,Thor's Hammer,https://www.tripadvisor.com/Attraction_Review-g143015-d144975-Reviews-Thor_s_Hammer-Bryce_Canyon_National_Park_Utah.html,173 ,4.5,1,Geologic Formations
137,Bryce Canyon National Park,Bryce Canyon Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143015-d7619103-Reviews-Bryce_Canyon_Visitor_Center-Bryce_Canyon_National_Park_Utah.html,202 ,4.5,1,Visitor Centers
138,Bryce Canyon National Park,Mossy Cave Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d536280-Reviews-Mossy_Cave_Trail-Bryce_Canyon_National_Park_Utah.html,307 ,4,1,Hiking Trails
139,Bryce Canyon National Park,Rainbow Point,https://www.tripadvisor.com/Attraction_Review-g143015-d146991-Reviews-Rainbow_Point-Bryce_Canyon_National_Park_Utah.html,210 ,4.5,1,Geologic Formations
140,Bryce Canyon National Park,Horseback Riding Tours (2),https://www.tripadvisor.com/Attractions-g143015-Activities-c61-t62-Bryce_Canyon_National_Park_Utah.html,210 ,4.5,1,
141,Bryce Canyon National Park,Queen Victoria,https://www.tripadvisor.com/Attraction_Review-g143015-d146421-Reviews-Queen_Victoria-Bryce_Canyon_National_Park_Utah.html,109 ,4.5,1,Geologic Formations
142,Bryce Canyon National Park,Rim Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d8702177-Reviews-Rim_Trail-Bryce_Canyon_National_Park_Utah.html,57 ,5,1,Nature & Wildlife Areas
143,Bryce Canyon National Park,Bristlecone Loop,https://www.tripadvisor.com/Attraction_Review-g143015-d208381-Reviews-Bristlecone_Loop-Bryce_Canyon_National_Park_Utah.html,113 ,4.5,1,Hiking Trails
144,Bryce Canyon National Park,Yovimpa Point,https://www.tripadvisor.com/Attraction_Review-g143015-d146992-Reviews-Yovimpa_Point-Bryce_Canyon_National_Park_Utah.html,69 ,4.5,2,Lookouts
145,Bryce Canyon National Park,Three Wisemen,https://www.tripadvisor.com/Attraction_Review-g143015-d144977-Reviews-Three_Wisemen-Bryce_Canyon_National_Park_Utah.html,36 ,4.5,2,Geologic Formations
146,Bryce Canyon National Park,Under-the-Rim Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d145445-Reviews-Under_the_Rim_Trail-Bryce_Canyon_National_Park_Utah.html,37 ,4.5,2,National Parks
147,Bryce Canyon National Park,Gift & Specialty Shops (1),https://www.tripadvisor.com/Attractions-g143015-Activities-c26-t144-Bryce_Canyon_National_Park_Utah.html,37 ,4.5,2,
148,Bryce Canyon National Park,Nature & Wildlife Tours (1),https://www.tripadvisor.com/Attractions-g143015-Activities-c61-t220-Bryce_Canyon_National_Park_Utah.html,37 ,4.5,2,
149,Bryce Canyon National Park,Riggs Spring Loop,https://www.tripadvisor.com/Attraction_Review-g143015-d208291-Reviews-Riggs_Spring_Loop-Bryce_Canyon_National_Park_Utah.html,2 ,5,2,National Parks
150,Bryce Canyon National Park,Aqua Canyon Connecting Trail,https://www.tripadvisor.com/Attraction_Review-g143015-d11760627-Reviews-Aqua_Canyon_Connecting_Trail-Bryce_Canyon_National_Park_Utah.html,2 ,4.5,2,Hiking Trails
151,Canyonlands National Park,Mesa Arch,https://www.tripadvisor.com/Attraction_Review-g143016-d144939-Reviews-Mesa_Arch-Canyonlands_National_Park_Utah.html,478 ,5,1,Geologic Formations
152,Canyonlands National Park,Island in the Sky,https://www.tripadvisor.com/Attraction_Review-g143016-d117058-Reviews-Island_in_the_Sky-Canyonlands_National_Park_Utah.html,450 ,4.5,2,Historic Walking Areas
153,Canyonlands National Park,Grand View Point Overlook,https://www.tripadvisor.com/Attraction_Review-g143016-d2718699-Reviews-Grand_View_Point_Overlook-Canyonlands_National_Park_Utah.html,227 ,5,3,Lookouts
154,Canyonlands National Park,The Needles,https://www.tripadvisor.com/Attraction_Review-g143016-d117059-Reviews-The_Needles-Canyonlands_National_Park_Utah.html,232 ,4.5,4,Canyons
155,Canyonlands National Park,Dead Horse Point State Park,https://www.tripadvisor.com/Attraction_Review-g143016-d103822-Reviews-Dead_Horse_Point_State_Park-Canyonlands_National_Park_Utah.html,196 ,4.5,5,State Parks
156,Canyonlands National Park,Shafer Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d144932-Reviews-Shafer_Trail-Canyonlands_National_Park_Utah.html,143 ,4.5,6,Hiking Trails
157,Canyonlands National Park,Green River Overlook,https://www.tripadvisor.com/Attraction_Review-g143016-d2718696-Reviews-Green_River_Overlook-Canyonlands_National_Park_Utah.html,94 ,4.5,7,Lookouts
158,Canyonlands National Park,White Rim Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d126723-Reviews-White_Rim_Trail-Canyonlands_National_Park_Utah.html,95 ,5,8,Hiking Trails
159,Canyonlands National Park,Upheaval Dome,https://www.tripadvisor.com/Attraction_Review-g143016-d269239-Reviews-Upheaval_Dome-Canyonlands_National_Park_Utah.html,111 ,4,9,Geologic Formations
160,Canyonlands National Park,Island In The Sky Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143016-d146493-Reviews-Island_In_The_Sky_Visitor_Center-Canyonlands_National_Park_Utah.html,75 ,4,1,Visitor Centers
161,Canyonlands National Park,Horseshoe Canyon,https://www.tripadvisor.com/Attraction_Review-g143016-d145214-Reviews-Horseshoe_Canyon-Canyonlands_National_Park_Utah.html,38 ,5,1,Canyons
162,Canyonlands National Park,Shafer Canyon Overlook,https://www.tripadvisor.com/Attraction_Review-g143016-d7146859-Reviews-Shafer_Canyon_Overlook-Canyonlands_National_Park_Utah.html,30 ,4.5,1,Canyons
163,Canyonlands National Park,Elephant Hill,https://www.tripadvisor.com/Attraction_Review-g143016-d2718695-Reviews-Elephant_Hill-Canyonlands_National_Park_Utah.html,29 ,4.5,1,Geologic Formations
164,Canyonlands National Park,White Rim Road,https://www.tripadvisor.com/Attraction_Review-g143016-d145651-Reviews-White_Rim_Road-Canyonlands_National_Park_Utah.html,29 ,5,1,Scenic Drives
165,Canyonlands National Park,Whale Rock,https://www.tripadvisor.com/Attraction_Review-g143016-d537970-Reviews-Whale_Rock-Canyonlands_National_Park_Utah.html,34 ,4,1,Hiking Trails
166,Canyonlands National Park,Cave Spring,https://www.tripadvisor.com/Attraction_Review-g143016-d146389-Reviews-Cave_Spring-Canyonlands_National_Park_Utah.html,21 ,5,1,Hiking Trails
167,Canyonlands National Park,Aztec Butte Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d3137380-Reviews-Aztec_Butte_Trail-Canyonlands_National_Park_Utah.html,19 ,5,1,Hiking Trails
168,Canyonlands National Park,Great Gallery,https://www.tripadvisor.com/Attraction_Review-g143016-d146994-Reviews-Great_Gallery-Canyonlands_National_Park_Utah.html,12 ,5,1,Geologic Formations
169,Canyonlands National Park,Green River,https://www.tripadvisor.com/Attraction_Review-g143016-d145122-Reviews-Green_River-Canyonlands_National_Park_Utah.html,15 ,4,1,Bodies of Water
170,Canyonlands National Park,The Maze,https://www.tripadvisor.com/Attraction_Review-g143016-d117060-Reviews-The_Maze-Canyonlands_National_Park_Utah.html,9 ,5,2,Geologic Formations
171,Canyonlands National Park,Confluence Overlook Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d145127-Reviews-Confluence_Overlook_Trail-Canyonlands_National_Park_Utah.html,9 ,5,2,Hiking Trails
172,Canyonlands National Park,Neck Spring,https://www.tripadvisor.com/Attraction_Review-g143016-d537974-Reviews-Neck_Spring-Canyonlands_National_Park_Utah.html,10 ,4,2,Hiking Trails
173,Canyonlands National Park,Monitor and Merrimac Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d146437-Reviews-Monitor_and_Merrimac_Trail-Canyonlands_National_Park_Utah.html,14 ,4,2,Biking Trails
174,Canyonlands National Park,Orange Cliffs Overlook,https://www.tripadvisor.com/Attraction_Review-g143016-d10191775-Reviews-Orange_Cliffs_Overlook-Canyonlands_National_Park_Utah.html,7 ,4.5,2,Canyons
175,Canyonlands National Park,Big Spring Canyon Overlook,https://www.tripadvisor.com/Attraction_Review-g143016-d3137424-Reviews-Big_Spring_Canyon_Overlook-Canyonlands_National_Park_Utah.html,8 ,4.5,2,Lookouts
176,Canyonlands National Park,Mineral Bottom,https://www.tripadvisor.com/Attraction_Review-g143016-d145128-Reviews-Mineral_Bottom-Canyonlands_National_Park_Utah.html,8 ,4.5,2,Bodies of Water
177,Canyonlands National Park,Monument Basin,https://www.tripadvisor.com/Attraction_Review-g143016-d126724-Reviews-Monument_Basin-Canyonlands_National_Park_Utah.html,6 ,5,2,Historic Walking Areas
178,Canyonlands National Park,Roadside Ruin Trail,https://www.tripadvisor.com/Attraction_Review-g143016-d2189630-Reviews-Roadside_Ruin_Trail-Canyonlands_National_Park_Utah.html,8 ,4,2,Hiking Trails
179,Canyonlands National Park,White Crack,https://www.tripadvisor.com/Attraction_Review-g143016-d146496-Reviews-White_Crack-Canyonlands_National_Park_Utah.html,6 ,5,2,Geologic Formations
180,Canyonlands National Park,Cataract Canyon,https://www.tripadvisor.com/Attraction_Review-g143016-d103599-Reviews-Cataract_Canyon-Canyonlands_National_Park_Utah.html,6 ,5,3,Canyons
181,Capitol Reef National Park,Capitol Reef National Park,https://www.tripadvisor.com/Attraction_Review-g143017-d212117-Reviews-Capitol_Reef_National_Park-Capitol_Reef_National_Park_Utah.html,997 ,4.5,1,National Parks
182,Capitol Reef National Park,Burr Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d144936-Reviews-Burr_Trail-Capitol_Reef_National_Park_Utah.html,176 ,5,2,Off-Road & ATV Trails
183,Capitol Reef National Park,The Hickman Bridge Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d146360-Reviews-The_Hickman_Bridge_Trail-Capitol_Reef_National_Park_Utah.html,201 ,4.5,3,Hiking Trails
184,Capitol Reef National Park,Capitol Reef National Park Visitor Center,https://www.tripadvisor.com/Attraction_Review-g143017-d4755743-Reviews-Capitol_Reef_National_Park_Visitor_Center-Capitol_Reef_National_Park_Utah.html,209 ,4.5,4,Visitor Centers
185,Capitol Reef National Park,Goosenecks Overlook,https://www.tripadvisor.com/Attraction_Review-g143017-d146361-Reviews-Goosenecks_Overlook-Capitol_Reef_National_Park_Utah.html,145 ,4.5,5,Hiking Trails
186,Capitol Reef National Park,Fremont Petroglyphs,https://www.tripadvisor.com/Attraction_Review-g143017-d3618443-Reviews-Fremont_Petroglyphs-Capitol_Reef_National_Park_Utah.html,152 ,4.5,6,Points of Interest & Landmarks
187,Capitol Reef National Park,Fruita,https://www.tripadvisor.com/Attraction_Review-g143017-d3618435-Reviews-Fruita-Capitol_Reef_National_Park_Utah.html,128 ,4.5,7,Historic Sites
188,Capitol Reef National Park,Capitol Gorge Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d3475336-Reviews-Capitol_Gorge_Trail-Capitol_Reef_National_Park_Utah.html,116 ,4.5,8,Hiking Trails
189,Capitol Reef National Park,Gifford Homestead,https://www.tripadvisor.com/Attraction_Review-g143017-d1503679-Reviews-Gifford_Homestead-Capitol_Reef_National_Park_Utah.html,149 ,4.5,9,Historic Sites
190,Capitol Reef National Park,Cassidy Arch,https://www.tripadvisor.com/Attraction_Review-g143017-d3618464-Reviews-Cassidy_Arch-Capitol_Reef_National_Park_Utah.html,84 ,4.5,1,Points of Interest & Landmarks
191,Capitol Reef National Park,Grand Wash Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d212116-Reviews-Grand_Wash_Trail-Capitol_Reef_National_Park_Utah.html,84 ,4.5,1,Hiking Trails
192,Capitol Reef National Park,Cathedral Valley,https://www.tripadvisor.com/Attraction_Review-g143017-d145215-Reviews-Cathedral_Valley-Capitol_Reef_National_Park_Utah.html,57 ,5,1,Valleys
193,Capitol Reef National Park,Cohab Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d146363-Reviews-Cohab_Canyon_Trail-Capitol_Reef_National_Park_Utah.html,48 ,4.5,1,Canyons
194,Capitol Reef National Park,Chimney Rock Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d1503689-Reviews-Chimney_Rock_Trail-Capitol_Reef_National_Park_Utah.html,32 ,4.5,1,Hiking Trails
195,Capitol Reef National Park,Larb Hollow Overlook,https://www.tripadvisor.com/Attraction_Review-g143017-d3633010-Reviews-Larb_Hollow_Overlook-Capitol_Reef_National_Park_Utah.html,33 ,4.5,1,Lookouts
196,Capitol Reef National Park,Grand Wash Road,https://www.tripadvisor.com/Attraction_Review-g143017-d212118-Reviews-Grand_Wash_Road-Capitol_Reef_National_Park_Utah.html,39 ,4.5,1,Scenic Drives
197,Capitol Reef National Park,Behunin Cabin,https://www.tripadvisor.com/Attraction_Review-g143017-d3618460-Reviews-Behunin_Cabin-Capitol_Reef_National_Park_Utah.html,29 ,4.5,1,Historic Sites
198,Capitol Reef National Park,Pioneer Register,https://www.tripadvisor.com/Attraction_Review-g143017-d3618459-Reviews-Pioneer_Register-Capitol_Reef_National_Park_Utah.html,29 ,4,1,Historic Sites
199,Capitol Reef National Park,Waterpocket Fold,https://www.tripadvisor.com/Attraction_Review-g143017-d145041-Reviews-Waterpocket_Fold-Capitol_Reef_National_Park_Utah.html,31 ,4.5,1,Geologic Formations
200,Capitol Reef National Park,Strike Valley Overlook,https://www.tripadvisor.com/Attraction_Review-g143017-d145042-Reviews-Strike_Valley_Overlook-Capitol_Reef_National_Park_Utah.html,20 ,5,2,Mountains
201,Capitol Reef National Park,Long Canyon,https://www.tripadvisor.com/Attraction_Review-g143017-d1946547-Reviews-Long_Canyon-Capitol_Reef_National_Park_Utah.html,34 ,4.5,2,Canyons
202,Capitol Reef National Park,Sunset Point Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d146362-Reviews-Sunset_Point_Trail-Capitol_Reef_National_Park_Utah.html,21 ,4.5,2,Hiking Trails
203,Capitol Reef National Park,Cathedral Valley Loop,https://www.tripadvisor.com/Attraction_Review-g143017-d145659-Reviews-Cathedral_Valley_Loop-Capitol_Reef_National_Park_Utah.html,14 ,5,2,Biking Trails
204,Capitol Reef National Park,Mesa Farm Market,https://www.tripadvisor.com/Attraction_Review-g143017-d1129162-Reviews-Mesa_Farm_Market-Capitol_Reef_National_Park_Utah.html,15 ,5,2,Farms
205,Capitol Reef National Park,Fremont River Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d8509704-Reviews-Fremont_River_Trail-Capitol_Reef_National_Park_Utah.html,8 ,4.5,2,Hiking Trails
206,Capitol Reef National Park,Navajo Knobs Trail,https://www.tripadvisor.com/Attraction_Review-g143017-d11951747-Reviews-Navajo_Knobs_Trail-Capitol_Reef_National_Park_Utah.html,3 ,5,2,Hiking Trails
